,game_id,회차,성적,타자_1_1,타자_1_2,타자_1_3,타자_1_4,타자_1_5,타자_1_6,타자_1_7,타자_1_8,타자_2_1,타자_2_2,타자_2_3,타자_2_4,타자_2_5,타자_2_6,타자_2_7,타자_2_8,타자_2_9
261,201900339,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
262,201900339,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
263,201900339,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
264,201900339,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
265,201900339,5,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
266,201900339,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
267,201900339,7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
268,201900339,8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
269,201900339,9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
270,201900345,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
271,201900345,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
272,201900345,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
273,201900345,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
274,201900345,5,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
275,201900345,6,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
276,201900345,7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
277,201900345,8,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
278,201900345,9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
279,201900348,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
280,201900348,2,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
281,201900348,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
282,201900348,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
283,201900348,5,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
284,201900348,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
285,201900348,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
286,201900348,8,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
287,201900348,9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
288,201900349,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
289,201900349,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
290,201900349,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
291,201900349,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
292,201900349,5,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
293,201900349,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
294,201900349,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
295,201900349,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
296,201900349,9,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
297,201900352,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
298,201900352,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
299,201900352,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
